id,domain,review_bucket,status,codex,doubao,kimi,sentence
1815-s0008,人工智能招聘,must_human_split,empty_mismatch,大数据/K | 云计算/K | 物联网/K,[],大数据/K | 云计算/K | 物联网/K | 移动互联网/K | 硬件产品/S,3.技术优势：公司拥有完备的应用大数据、云计算、物联网和移动互联网等先进技术，综合研发软、硬件产品和应用服务的能力。
1816-s0000,人工智能招聘,must_human_split,empty_mismatch,[],运营/S | 内容编辑/S | 微信公众号/K | 头条号/K | 微博/K | 知乎专栏/K | 百家号/K,弹性工作制/T | 运营/S | 编辑/S | 微信公众号/S | 头条号/S | 微博/S | 知乎专栏/S | 百家号/S | 腾讯/S | 网易/S | 搜狐/S | 凤凰/S,"职位诱惑：------------初创团队氛围，一对一指导,弹性工作制,成长空间大,干货满满岗位职责：------------1.媒体平台账号运营：将撰稿团队生产的每一篇内容编辑发布到各大自媒体平台：包括微信公众号、头条号、微博、知乎专栏、百家号、腾讯网易搜狐凤凰自媒体平台等等。"
1816-s0002,人工智能招聘,must_human_split,empty_mismatch,[],运营/S | 投稿/S | 维护/S,运营/S | 投稿/S | 维护/S | 开拓/S,2.运营第三方渠道：将文章投稿至第三方网站，维护已入驻的第三方平台，开拓新的平台和合作方。
1816-s0003,人工智能招聘,must_human_split,span_mismatch,统计分析/S,读者运营/S | 维护/S | 沟通/T,维护/S | 沟通交流/T | 统计分析/S,3.读者运营：维护读者群，定期进行读者沟通交流，统计分析数据用作内容创作方向参考。
1816-s0005,人工智能招聘,must_human_split,span_mismatch,搜索引擎/K,互联网/K | 搜索引擎/K,互联网/K | 搜索引擎/S,任职要求：------------1.互联网深度用户，搜索引擎爱好者优先；
1816-s0006,人工智能招聘,must_human_split,span_mismatch,表达能力/T,运营/S | 表达能力/T,运营思路/K | 表达能力/T,2.对运营思路逻辑清晰，表达能力强；
1816-s0011,人工智能招聘,must_human_split,empty_mismatch,学习支持/T | 网络/K,[],自我驱动/T,3.学习支持：酌情报销员工用于学习工作技能的开销（比如网络课程、线下培训之类的），鼓励自我驱动。
1816-s0012,人工智能招聘,must_human_split,empty_mismatch,运营推广/S,[],互联网思维/K | 运营推广方法论/K,4.能力提升：对各大媒体平台特性的横向了解、掌握典型互联网思维和运营推广方法论、随时接触互联网前沿科技动态。
1817-s0000,人工智能招聘,must_human_split,span_mismatch,大数据/K | 规划/S | 需求分析/S | 架构设计/S,需求分析/S | 架构设计/S | 代码编写/S,大数据/K | 代码编写/S,[岗位职责: 1.参与大数据产品的规划、需求分析和整体架构设计，承担核心功能和模块的代码编写；
1817-s0001,人工智能招聘,must_human_split,span_mismatch,Spark/S | 开发/S,Spark StreamingStorm/S | 流式处理框架/K | 优化/S,Spark StreamingStorm/S | 流式处理/S | 开发/S | 优化/S, 2.参与基于Spark StreamingStorm流式处理框架离线数据的开发与优化工作。
1817-s0002,人工智能招聘,must_human_split,span_mismatch,开发/S,流式处理框架开发/S | ETL开发/S,流式处理框架/S | ETL/S | 实时数据/K | 离线数据/K, 3.参与流式处理框架开发离线ETL开发，结合业务的应用、处理实时数据离线数据及相应应用场景的开发;
1817-s0003,人工智能招聘,must_human_split,empty_mismatch,运维/S | 稳定性/T,[],运维/S, 4.负责处理系统的运维，保证系统的高可用性和稳定性；
1817-s0004,人工智能招聘,must_human_split,span_mismatch,分布式/K | 大数据/K | 可视化/S,Rest API接口设计/S,分布式框架/S | 大数据/K | 存储/S | 抽取/S | 计算/S | 应用/S | 整合/S | 可视化/S | Rest API/S, 5.负责优化分布式框架，解决大并发下的各种问题. 6.参与大数据的挖掘、存储、抽取、计算、应用、整合、可视化及Rest API接口设计等研发工作；
1817-s0006,人工智能招聘,must_human_split,span_mismatch,数学/K | 计算机/K | 相关专业/K | 本科/K,数学/K | 计算机/K | 本科以上学历/K | 数据管理/S | 数据运维/S,数学/K | 计算机/K | 本科/K | 数据管理/S | 数据运维/S, 任职资格: 1、数学、计算机等相关专业，本科以上学历，5年以上的数据管理与数据运维经验；
1817-s0009,人工智能招聘,must_human_split,span_mismatch,大数据/K | 项目实施/S,大数据项目实施/S | BI项目实施/S,大数据/K | BI/K, 4、有一定的大数据项目实施、BI项目实施经验；
1818-s0002,人工智能招聘,must_human_split,span_mismatch,AI/S | 开发/S | 实施/S | 测试/S | 文档编写/S,实施/S | 测试/S | 文档编写/S,开发/S | 实施/S | 测试/S | 文档编写/S,3、参与公司AI产品的开发、实施、测试文档编写工作。
1818-s0003,人工智能招聘,must_human_split,span_mismatch,计算机相关专业/K | 本科及以上学历/K | 后端开发/S,本科及以上学历/K | 后端开发/S,计算机/K | 本科/K | 后端开发/S | 运营商项目经验/K, 岗位要求1、计算机相关专业，全日制本科及以上学历，2年以上后端开发经验，有过运营商项目经验的更佳；
1818-s0004,人工智能招聘,must_human_split,span_mismatch,python/S | 编程语言/K | 算法/K | 数据结构/K,python/S | 服务端开发/S | 算法/K | 数据结构/K,服务端开发/S | 算法/K | 数据结构/K,2、熟练python编程语言，熟悉服务端开发流程，熟悉常见的算法和数据结构；
1818-s0005,人工智能招聘,must_human_split,span_mismatch,数据库/K | Mysql/S | Oracle/S | MongoDb/S | 应用开发/S,数据库开发/S | Mysql/S | Oracle/S | MongoDb/S,数据库开发/S | Oracle/S,3、熟悉数据库开发，熟悉Mysql、Oracle、MongoDb数据库应用开发其中一种；
1818-s0006,人工智能招聘,must_human_split,span_mismatch,Python/S | 编码/S | 文档编写/S,Python/S | Django/S | Flask/S | 编码规范/K | 文档编写/S,Django/S | Flask/S | 编码规范/K | 文档编写能力/S,4、熟悉Python Wed框架（Django/Flask...）代码能力优秀，熟悉编码规范和具备良好的文档编写能力）；
1819-s0002,人工智能招聘,must_human_split,span_mismatch,产品开发/S | 测试/S,产品开发管理/S | 开发/S | 测试/S | 上线交付/S | 质量管控/S,产品开发管理/S | UI/S | 开发/S | 测试/S | 上线交付/S | 质量管控/S, 3.产品开发管理：推动方案落地的全过程，包括UI、开发、测试和上线交付，为研发团队协调外部资源，做好进度和质量管控。
1819-s0004,人工智能招聘,must_human_split,span_mismatch,本科及以上学历/K | 工业设计/S | 计算机/K | 相关专业/K,本科及以上学历/K | 工业设计/K | 人机交互/K | 计算机/K,本科/K | 工业设计/K | 人机交互/K | 计算机/K, 任职要求 1.本科及以上学历，工业设计、人机交互、计算机等相关专业。
1819-s0006,人工智能招聘,must_human_split,span_mismatch,逻辑分析能力/T,业务逻辑分析/S,业务逻辑分析能力/S, 3.具备良好的业务逻辑分析能力，能对业务部门的需求进行充分分析和梳理。
1819-s0007,人工智能招聘,must_human_split,empty_mismatch,[],文档撰写/S | 产品文档/K,文档撰写能力/S | 产品文档/K, 4.具备良好的文档撰写能力，能编写清晰的产品文档。
1819-s0008,人工智能招聘,must_human_split,span_mismatch,Axure/S | Visio/S,Axure/S | 墨刀/S | Visio/S | MindManagerXMind/S,Axure/S | 墨刀/S | 原型设计/S | Visio/S | MindManagerXMind/S, 5.熟练掌握Axure、墨刀等原型设计工具，以及Visio和MindManagerXMind等工具。
1819-s0009,人工智能招聘,must_human_split,span_mismatch,公共服务/K | 产品设计/S,公共服务/K | 政务办事/K | C端产品设计/S,公共服务/K | 政务办事/K | C端产品/K, 6.有公共服务、政务办事等C端产品设计经验者优先。
1820-s0002,人工智能招聘,must_human_split,span_mismatch,云计算/K,云计算/K | 问题定位/S,云计算/K | 问题定位/S | 解决/S, 3、负责云计算相关业务的问题定位与解决工作。
1820-s0003,人工智能招聘,must_human_split,span_mismatch,团队合作意识/T | 沟通能力/T | 表达能力/T | 严谨/T | 抗压能力/T,团队合作意识/T | 沟通能力/T | 表达能力/T | 工作态度/T | 抗压能力/T,团队合作意识/T | 沟通能力/T | 书面表达能力/T | 工作态度/T | 抗压能力/T, 任职条件： 1、较好的团队合作意识，良好的沟通能力与口头、书面表达能力，严谨的工作态度，良好的抗压能力；
1820-s0005,人工智能招聘,must_human_split,span_mismatch,Linux/S | Memory/S | Block/S | CPU/S | 开发/S,Linux内核/S | FS/S | Memory/S | Block/S | CPU/S | CGroup/S | 开发/S,Linux内核FS/S | Memory/S | Block/S | CPU/S | CGroup/S | 开发经验/S, 3、具有Linux内核FS、Memory、Block、CPU、CGroup任意一种或多种开发经验；
1820-s0006,人工智能招聘,must_human_split,span_mismatch,Linux/S,Linux内核调试/S,Linux内核调试方法/S, 4、熟悉常见的Linux内核调试方法；
1820-s0007,人工智能招聘,must_human_split,span_mismatch,主流虚拟化技术/K | KVM/S | 开发/S,虚拟化技术/K | KVM/S | 开发/S | 实施/S,主流虚拟化技术/K | KVM/S | 开发/S | 实施经验/S, 5、熟悉主流虚拟化技术，具备KVM的开发和实施经验者优先；
1821-s0000,人工智能招聘,must_human_split,empty_mismatch,[],系统设计/S | 开发/S | 算法/K | AI平台/K | 产品框架/K | 改进/S | 扩展/S | 测试/S | 评审/S | 需求设计/S | 需求分析/S | 技术实现方案/S | 高并发/K | 高稳定性/K | 本科及以上学历/K | Java/S | jvm/K | web开发/S | 缓存/K | 分布式/K | Spring/S | SpringMVC/S | Hibernate/S | MyBatis/S | 数据结构/K | 系统设计/S | 性能调优/S | Docker/S | Kubernetes/S | Openstack/S | Mysql/S | Redis/S | Memcached/S | Dubbo/S | Thrift/S | 消息队列/K | Kafka/S | RocketMQ/S | Hadoop/S | Spark/S | 流计算/S | Zookeeper9/S | 权限管理/K | 统一登录/K | Oauth协议/K | 开放平台设计/S | Linux/S | Linux命令/S | 脚本/S | 敏捷开发/K | 沟通/T | 团队协作/T,算法/K | 高并发/K | 计算机相关专业/K | 本科及以上学历/K | Java开发语言/S | jvm/S | web开发/S | 缓存/S | 分布式/K | Spring框架/S | SpirngCloud/S | SpringMVC/S | Hibernate/S | MyBatis/S | 数据结构/K | 系统设计能力/S | 性能调优经验/S | Docker/S | Kubernetes/S | Openstack/S | Docker/S | 关系型数据库/S | Mysql/S | Nosql/S | Redis/S | 缓存技术/S | Memcached/S | RPC框架/S | Dubbo/S | Thrift/S | 消息队列框架/S | Kafka/S | RocketMQ/S | Hadoop/S | Spark/S | 流计算/S | Zookeeper9/S | 权限管理/S | 统一登录/S | Oauth协议/K | 开放平台设计和开发经验/S | Linux系统原理/K | Linux命令与脚本/S | 敏捷开发流程/K,"工作职责：1.负责AI项目的系统设计和开发工作，和算法工程师、研发、交付等合作，将AI能力应用到实际客户应用中2.深入理解公司的AI平台及产品框架，并对平台进行改进、扩展，以服务更多的应用场景3.核心代码的编写、测试和评审4.参与解决方案或产品的需求设计，深入理解业务、参与需求分析并将之转换成技术实现方案5.攻克高并发、高稳定性，业务模型复杂等带来的各种挑战及技术难关6.研究相关新技术，并努力提升项目研发的效率和质量任职要求：1.计算机相关专业，本科及以上学历2.5年以上的产品研发或大型项目工程开发经验3.精通Java开发语言，熟悉jvm，web开发、缓存，分布式、高并发等核心技术4.熟悉Spring框架，熟练掌握SpirngCloud、SpringMVC、Hibernate和MyBatis等5.扎实的算法、数据结构功底以及系统设计能力，有丰富的性能调优经验6.熟悉Docker/Kubernetes相关生态并有实践经验，有集成Openstack和Docker落地经验者优先7.熟练掌握常见的关系型数据库（如Mysql）和Nosql（如Redis）数据库，熟悉常见的缓存技术与实现原理（如Memcached等）8.熟悉RPC框架（如Dubbo、Thrift等）、消息队列框架（如Kafka、RocketMQ等），熟悉Hadoop/Spark，流计算等，了解分布式协调服务Zookeeper9.熟悉权限管理、统一登录等系统的设计和实现原理，了解Oauth协议，有开放平台设计和开发经验者优先10.熟悉Linux系统原理、熟练运用Linux命令与脚本11.理解敏捷开发流程并有实践经验12.为人乐观积极，具有良好的沟通和团队协作能力福利待遇年底双薪,股票期权,带薪年假,交通补助,通讯津贴,午餐补助,绩效奖金,补充公积金"
1822-s0000,人工智能招聘,must_human_split,span_mismatch,人工智能/K | 产品设计/S,人工智能/K | 垂直行业/K | 机会发现/S | 商务洽谈/S | 产品设计/S | 产品上线/S,人工智能开发和应用平台/S | 人工智能/K | 垂直行业场景/K | 商务洽谈/S | 产品设计/S,岗位职责：1.参与设计下一代的人工智能开发和应用平台，负责结合人工智能和垂直行业场景的产品的探索、机会发现、商务洽谈与方案及产品设计，协调各方资源推动产品上线;
1822-s0001,人工智能招聘,must_human_split,span_mismatch,设计/S,数据展示/K,数据展示/S | 演示性产品的设计/S,2.对以数据展示为核心的演示性产品的设计；
1822-s0002,人工智能招聘,must_human_split,span_mismatch,人工智能/K | 算法/K | 可视化/S | 产品设计/S,人工智能算法/K | 可视化应用/S | 产品设计/S,人工智能算法/K | 可视化应用/S | 产品设计工作/S,3.对在人工智能算法的可视化应用进行产品设计工作；
