dataset,id,rule_family,status,text_sha256
gold150,1948-s0008,coordination,candidate_requires_context_review,f7655e6e6895c7bc6f69d38ee3f5e30fbb821bee2e159fe44b5c852252271c99
gold150,1951-s0005,coordination,candidate_requires_context_review,7876607f3d46eee8adac4087e5a10c81eb8e8b19a372b060c6a43100ba01e441
gold150,1953-s0002,coordination,candidate_requires_context_review,dcd371e9714c508e31bb19e798b03193009670671892ffab15d57fdc4d31543b
gold150,1955-s0009,coordination,candidate_requires_context_review,b73f9bd282ead264e677f05f862916ec778197d1afacb929e3a74e588701c4b9
gold150,1955-s0009,transversal,candidate_requires_context_review,b73f9bd282ead264e677f05f862916ec778197d1afacb929e3a74e588701c4b9
gold150,1956-s0004,coordination,candidate_requires_context_review,df62882b973bf51952f855d5440def53e7775c1b8ab7255eef29365f11a2abe0
gold150,1963-s0007,experience,candidate_requires_context_review,9332b87f55361d46d15c3084825554e089b9fab7acb111f0208b2398c4872427
gold150,1963-s0007,coordination,candidate_requires_context_review,9332b87f55361d46d15c3084825554e089b9fab7acb111f0208b2398c4872427
gold150,1964-s0000,coordination,candidate_requires_context_review,51f6c1b444db3aac86a6bb230c2007b707747bdc87a240f163ae0c88070942ba
gold150,1967-s0013,coordination,candidate_requires_context_review,8bb07830dd3b2ffa5bcc17b58d1c4aae0666bb3e8af3f7b126e6ff8e4619611f
gold150,1967-s0014,experience,candidate_requires_context_review,e3eb97174d9bfb89706d7a69df588490ef476ec08fab57d72fb20f73d0834642
gold150,1967-s0014,coordination,candidate_requires_context_review,e3eb97174d9bfb89706d7a69df588490ef476ec08fab57d72fb20f73d0834642
gold150,1968-s0004,coordination,candidate_requires_context_review,286fb27c361146e41acd6482fa076bf40498c0c824369e534e82f8baf00bbc65
gold150,1969-s0004,coordination,candidate_requires_context_review,1593131d44c24805cc5f376817d205aeba1e3b6856059d1884388f08e6947b13
gold150,1972-s0004,coordination,candidate_requires_context_review,1e2f744c5b81dc21c91f0773c25f31d41ed6b722ca9c8e4dfedc2107c92dd174
gold150,1972-s0004,tool_theory,candidate_requires_context_review,1e2f744c5b81dc21c91f0773c25f31d41ed6b722ca9c8e4dfedc2107c92dd174
gold150,1973-s0006,coordination,candidate_requires_context_review,e12d7b0ba06c406f3870a6b06048e2de1ef42460a7075f33c3dde0d26f48814c
gold150,1973-s0006,transversal,candidate_requires_context_review,e12d7b0ba06c406f3870a6b06048e2de1ef42460a7075f33c3dde0d26f48814c
gold150,1977-s0004,coordination,candidate_requires_context_review,4068b90301ee50fc0abd3edd66eb10bd7d26afd9b66bd615b80772febe51d7c7
gold150,1983-s0001,experience,candidate_requires_context_review,c35ddbf447d708639670f3afdc57612690bd5fc58e8c3ff6af52df4304f145d8
gold150,1983-s0001,coordination,candidate_requires_context_review,c35ddbf447d708639670f3afdc57612690bd5fc58e8c3ff6af52df4304f145d8
gold150,1983-s0001,transversal,candidate_requires_context_review,c35ddbf447d708639670f3afdc57612690bd5fc58e8c3ff6af52df4304f145d8
qwen_train,1821-s0000,experience,candidate_requires_context_review,5c410481ebc2493b5f2795a9c55bba274cc0107d1fa8104dccb5a3872535e6fd
qwen_train,1821-s0000,coordination,candidate_requires_context_review,5c410481ebc2493b5f2795a9c55bba274cc0107d1fa8104dccb5a3872535e6fd
qwen_train,1821-s0000,tool_theory,candidate_requires_context_review,5c410481ebc2493b5f2795a9c55bba274cc0107d1fa8104dccb5a3872535e6fd
qwen_train,1821-s0000,transversal,candidate_requires_context_review,5c410481ebc2493b5f2795a9c55bba274cc0107d1fa8104dccb5a3872535e6fd
qwen_train,1821-s0000,scope_empty,candidate_requires_context_review,5c410481ebc2493b5f2795a9c55bba274cc0107d1fa8104dccb5a3872535e6fd
qwen_train,1822-s0000,coordination,candidate_requires_context_review,7cefa77566ab5d3957a1a1058d591923560271287ea2a5e2156c3321089597d3
qwen_train,1822-s0000,transversal,candidate_requires_context_review,7cefa77566ab5d3957a1a1058d591923560271287ea2a5e2156c3321089597d3
qwen_train,1822-s0002,tool_theory,candidate_requires_context_review,079e8ec05a72c141a347712d5c795bfff4f2ceda369bce52bfb7e128e1e5c3a3
qwen_train,1822-s0005,experience,candidate_requires_context_review,ae636f1fa6fe51ed446b6759fe429f5a99593e26a323dcd2490ecfc2b7bc5e90
qwen_train,1822-s0005,coordination,candidate_requires_context_review,ae636f1fa6fe51ed446b6759fe429f5a99593e26a323dcd2490ecfc2b7bc5e90
qwen_train,1822-s0006,coordination,candidate_requires_context_review,6a152bb6c8d6352b14a50b56a7eaaecf424e514405a9556104b284f6752df6cf
qwen_train,1822-s0006,tool_theory,candidate_requires_context_review,6a152bb6c8d6352b14a50b56a7eaaecf424e514405a9556104b284f6752df6cf
qwen_train,1822-s0010,coordination,candidate_requires_context_review,3f435861ec9fc22560f0eb259a2ec56b33aa34770baef4acc189cf5aa97669e7
qwen_train,1822-s0010,transversal,candidate_requires_context_review,3f435861ec9fc22560f0eb259a2ec56b33aa34770baef4acc189cf5aa97669e7
qwen_train,1823-s0000,coordination,candidate_requires_context_review,e4faf54c12348d541408bb2c3374781c6f95d55234af66c9156ef5b6c2c03c9c
qwen_train,1823-s0003,coordination,candidate_requires_context_review,8c8a1259b1d708fa5e1ed0945951b9528f24617b6110499c72db72a6eb376b41
qwen_train,1823-s0004,coordination,candidate_requires_context_review,067244a4d88485c056174164a4fd040ee519360adddc511a10b5f3efd092ce3b
qwen_train,1823-s0006,coordination,candidate_requires_context_review,a03e59520e957b5110ea210d55f5ae71cae385d3e7eb8f18cb6f648a1f21677c
qwen_train,1823-s0007,coordination,candidate_requires_context_review,987e939a7aff0804da9bdbd6fbd2ccac2140c2f100ffbef1ded4ab59c3e8b182
qwen_train,1823-s0008,coordination,candidate_requires_context_review,73334a3d7e61d602e61c830b1d3e27af5612d04ad7644dc9484df63386a526d3
qwen_train,1823-s0009,coordination,candidate_requires_context_review,b9cf8a121ae2795002714f2f1eac5e4469441e9d23a953d8e0b08026dc8bc1f7
qwen_train,1823-s0009,transversal,candidate_requires_context_review,b9cf8a121ae2795002714f2f1eac5e4469441e9d23a953d8e0b08026dc8bc1f7
qwen_train,1824-s0004,experience,candidate_requires_context_review,972305562376fc64e8e7bae589e504ffa568757f1b1aa9d4a043d073f701ea49
qwen_train,1824-s0004,coordination,candidate_requires_context_review,972305562376fc64e8e7bae589e504ffa568757f1b1aa9d4a043d073f701ea49
qwen_train,1824-s0005,experience,candidate_requires_context_review,6908892dc5f92f20a2899e6b15882c3fa1f04f8a492cb9abec956b59f52b32b0
qwen_train,1824-s0005,coordination,candidate_requires_context_review,6908892dc5f92f20a2899e6b15882c3fa1f04f8a492cb9abec956b59f52b32b0
qwen_train,1824-s0007,coordination,candidate_requires_context_review,3c5b31be1e64c6d303c74e727dfca3d5a65549de7880a6cd8b265f02c0e0b368
qwen_train,1824-s0007,tool_theory,candidate_requires_context_review,3c5b31be1e64c6d303c74e727dfca3d5a65549de7880a6cd8b265f02c0e0b368
qwen_train,1824-s0008,coordination,candidate_requires_context_review,49cf72bce1834ddbfba06467d4277236b5d9e581b88f9868bde8338dee18db4d
qwen_train,1824-s0008,tool_theory,candidate_requires_context_review,49cf72bce1834ddbfba06467d4277236b5d9e581b88f9868bde8338dee18db4d
qwen_train,1824-s0009,coordination,candidate_requires_context_review,2dd431780981b13e7ae21e89d64e70db12ed1cf265bf5a582341b2a817b4e3a3
qwen_train,1824-s0009,transversal,candidate_requires_context_review,2dd431780981b13e7ae21e89d64e70db12ed1cf265bf5a582341b2a817b4e3a3
qwen_train,1825-s0000,coordination,candidate_requires_context_review,2fcc6b379d1622ec41a5a466967f334e4b5fc1bad819c27d346e047d871b8179
qwen_train,1825-s0000,transversal,candidate_requires_context_review,2fcc6b379d1622ec41a5a466967f334e4b5fc1bad819c27d346e047d871b8179
qwen_train,1825-s0003,experience,candidate_requires_context_review,bf4bb3380bd6cdb8b56e1f6bd09c788d6236697785320856b8c79e73ec7472f2
qwen_train,1825-s0003,coordination,candidate_requires_context_review,bf4bb3380bd6cdb8b56e1f6bd09c788d6236697785320856b8c79e73ec7472f2
qwen_train,1825-s0004,experience,candidate_requires_context_review,137ecaa90ec8046bc66da23b56fd7d6ef41f4fa7d6a518b13d5a9ef863b1cbce
qwen_train,1825-s0005,coordination,candidate_requires_context_review,cd5731d87f12cbb0df1e8c95bfacd96148094560756c4b9ad714df3e23f4c5e4
qwen_train,1825-s0005,transversal,candidate_requires_context_review,cd5731d87f12cbb0df1e8c95bfacd96148094560756c4b9ad714df3e23f4c5e4
qwen_train,1825-s0006,experience,candidate_requires_context_review,5aba7d8d183500b1f2a28912c6578c4bb851739f369d8cf21e7b0f59f4a4eb8b
qwen_train,1825-s0006,coordination,candidate_requires_context_review,5aba7d8d183500b1f2a28912c6578c4bb851739f369d8cf21e7b0f59f4a4eb8b
qwen_train,1825-s0006,tool_theory,candidate_requires_context_review,5aba7d8d183500b1f2a28912c6578c4bb851739f369d8cf21e7b0f59f4a4eb8b
qwen_train,1825-s0007,coordination,candidate_requires_context_review,9131d3a0f734d3778087aa4b7a5b037cb3b118b752a3eaf05a8ec246e81ea16d
qwen_train,1825-s0008,experience,candidate_requires_context_review,db1fae5be5ffb2f9d2e06cd4ac8677e72336d0d7c661bbde0134f5e895aeb286
qwen_train,1825-s0008,coordination,candidate_requires_context_review,db1fae5be5ffb2f9d2e06cd4ac8677e72336d0d7c661bbde0134f5e895aeb286
qwen_train,1825-s0008,tool_theory,candidate_requires_context_review,db1fae5be5ffb2f9d2e06cd4ac8677e72336d0d7c661bbde0134f5e895aeb286
qwen_train,1825-s0008,transversal,candidate_requires_context_review,db1fae5be5ffb2f9d2e06cd4ac8677e72336d0d7c661bbde0134f5e895aeb286
qwen_train,1825-s0009,coordination,candidate_requires_context_review,e1f09ff231223c4d5a542988125386bba8dc614852090d0f4fedb15db63434ac
qwen_train,1825-s0009,transversal,candidate_requires_context_review,e1f09ff231223c4d5a542988125386bba8dc614852090d0f4fedb15db63434ac
qwen_train,1826-s0000,experience,candidate_requires_context_review,f2add5a7de50dcf9540d687e477ec869aa82342934e57051a5e85cb0bff1f735
qwen_train,1826-s0000,coordination,candidate_requires_context_review,f2add5a7de50dcf9540d687e477ec869aa82342934e57051a5e85cb0bff1f735
qwen_train,1826-s0000,tool_theory,candidate_requires_context_review,f2add5a7de50dcf9540d687e477ec869aa82342934e57051a5e85cb0bff1f735
qwen_train,1826-s0000,transversal,candidate_requires_context_review,f2add5a7de50dcf9540d687e477ec869aa82342934e57051a5e85cb0bff1f735
qwen_train,1827-s0000,coordination,candidate_requires_context_review,94e63b400c39021ac0bbda1c3c43f4c2ae04c1bd7fca4f331ea3c864c6bcd641
qwen_train,1827-s0000,tool_theory,candidate_requires_context_review,94e63b400c39021ac0bbda1c3c43f4c2ae04c1bd7fca4f331ea3c864c6bcd641
qwen_train,1827-s0004,coordination,candidate_requires_context_review,d3e5a1ed96d9ceb22c3cf61ef96ebc96cb817cf2940ae75d220e369fcf38b95b
qwen_train,1827-s0004,tool_theory,candidate_requires_context_review,d3e5a1ed96d9ceb22c3cf61ef96ebc96cb817cf2940ae75d220e369fcf38b95b
qwen_train,1827-s0006,coordination,candidate_requires_context_review,edb02a082d5126d266774bad00def6f61245f84c6a175c1e084a8a199fff18a1
qwen_train,1827-s0006,tool_theory,candidate_requires_context_review,edb02a082d5126d266774bad00def6f61245f84c6a175c1e084a8a199fff18a1
qwen_train,1827-s0010,experience,candidate_requires_context_review,002e1c8af4b77f9e55f71fe078c01d12a63385a9f554328f0d38d15e4accdb2f
qwen_train,1827-s0010,coordination,candidate_requires_context_review,002e1c8af4b77f9e55f71fe078c01d12a63385a9f554328f0d38d15e4accdb2f
qwen_train,1827-s0011,experience,candidate_requires_context_review,6134793d5c87eed617fd42240293f58f69d93d206935cd701e0e23f30decca7b
qwen_train,1827-s0011,coordination,candidate_requires_context_review,6134793d5c87eed617fd42240293f58f69d93d206935cd701e0e23f30decca7b
qwen_train,1828-s0000,coordination,candidate_requires_context_review,51618026f402ff727ce970b90f5c047068dd1d710f70dd4b4657d5c09ff0ba1c
qwen_train,1828-s0000,tool_theory,candidate_requires_context_review,51618026f402ff727ce970b90f5c047068dd1d710f70dd4b4657d5c09ff0ba1c
qwen_train,1828-s0001,experience,candidate_requires_context_review,2e6b55241bad9aa06e0fa2f80bdd123bac8e7d1dd87c6db5f5ea9963e59bdf20
qwen_train,1828-s0001,tool_theory,candidate_requires_context_review,2e6b55241bad9aa06e0fa2f80bdd123bac8e7d1dd87c6db5f5ea9963e59bdf20
qwen_train,1828-s0002,coordination,candidate_requires_context_review,903b2a6ce6472afcd6c12cf7931eb28ffdeeb2dfb5c0fe177d95dceebd6edbb3
qwen_train,1828-s0002,transversal,candidate_requires_context_review,903b2a6ce6472afcd6c12cf7931eb28ffdeeb2dfb5c0fe177d95dceebd6edbb3
qwen_train,1829-s0000,coordination,candidate_requires_context_review,7712c2225ebbe063480501039ef5cb109d32d8d6d10d54f25239f1a4469eacf6
qwen_train,1829-s0002,coordination,candidate_requires_context_review,28bce2971794ad1c2c613ede9364d57e6bbe15c0f543657c5b88fb21635db50f
qwen_train,1829-s0014,coordination,candidate_requires_context_review,5d8c5f1af15ba3a3b84401d324ecc235917ce2e561328729d925cd3b214710bf
qwen_train,1829-s0014,transversal,candidate_requires_context_review,5d8c5f1af15ba3a3b84401d324ecc235917ce2e561328729d925cd3b214710bf
qwen_train,1830-s0000,experience,candidate_requires_context_review,2fe873034956baccce9457768894116051f27d5cd8f6c8cfd9051dee22efd71c
qwen_train,1830-s0000,coordination,candidate_requires_context_review,2fe873034956baccce9457768894116051f27d5cd8f6c8cfd9051dee22efd71c
qwen_train,1830-s0001,experience,candidate_requires_context_review,aabb81b0c911761b29f7ac0447f284dafee1db24ce72b806e70473a358c0b755
qwen_train,1830-s0001,coordination,candidate_requires_context_review,aabb81b0c911761b29f7ac0447f284dafee1db24ce72b806e70473a358c0b755
qwen_train,1830-s0001,scope_empty,candidate_requires_context_review,aabb81b0c911761b29f7ac0447f284dafee1db24ce72b806e70473a358c0b755
qwen_train,1831-s0000,coordination,candidate_requires_context_review,86391adf5f79f653058805b905eef2d4154dca3fdf4fe35b38fbd01dbae13918
qwen_train,1831-s0001,coordination,candidate_requires_context_review,14f2d7f76ea08e8e8fbabd4424c07c53bab720f21ab5802e361dbcb822e30106
qwen_train,1831-s0002,coordination,candidate_requires_context_review,07145db8b96348e942a9d7abc36481925074815329befec21e86b725d55861d6
qwen_train,1831-s0005,experience,candidate_requires_context_review,d4cc7a35b4b3a6fb87fb491e962ae0de193fba8f50e18f4e0f65554592b7425d
qwen_train,1831-s0005,coordination,candidate_requires_context_review,d4cc7a35b4b3a6fb87fb491e962ae0de193fba8f50e18f4e0f65554592b7425d
qwen_train,1831-s0009,coordination,candidate_requires_context_review,494e98ec93ed227a95c10453c7cb4e42ea1d85ad22ad2b08a0e6eef6e9d34879
qwen_train,1831-s0010,coordination,candidate_requires_context_review,1bdc0a03446e0d21f76f8d743834fb5caca03500e320c648d75a5fc565c6d488
qwen_train,1831-s0010,transversal,candidate_requires_context_review,1bdc0a03446e0d21f76f8d743834fb5caca03500e320c648d75a5fc565c6d488
qwen_train,1832-s0001,coordination,candidate_requires_context_review,e2482b8c73c63ecc25b6b377396b0f60c3691600e63f62231b3ae84eb7b5a150
qwen_train,1832-s0002,coordination,candidate_requires_context_review,9a2da967c0942e5b2ba61f8b4f7bf7586f542d7c080aaf976a1ab8c0671016b9
qwen_train,1832-s0005,experience,candidate_requires_context_review,a609916526c79498acd71a2ce5c3b97a8da8c89938b763cb4422eb48baf38396
qwen_train,1832-s0005,coordination,candidate_requires_context_review,a609916526c79498acd71a2ce5c3b97a8da8c89938b763cb4422eb48baf38396
qwen_train,1832-s0006,coordination,candidate_requires_context_review,3e5c5bab0dfec64642a9668a964300f5e46085d43292a57a280e24e1d88baed7
qwen_train,1832-s0006,transversal,candidate_requires_context_review,3e5c5bab0dfec64642a9668a964300f5e46085d43292a57a280e24e1d88baed7
qwen_train,1834-s0000,coordination,candidate_requires_context_review,8252a82a9bcf9fcb464db45bc282b74ee8513e86888d9b49e934b7375a4adb80
qwen_train,1834-s0002,coordination,candidate_requires_context_review,d41feef26b6b90e9a667aba51782c118233b2d52b626c6a5889a556ba86af03f
qwen_train,1834-s0004,coordination,candidate_requires_context_review,62563f0e16f3b3ab4012c8cbd9f06022f4ebe80f46b68135fb20c1a91ae8a8ed
qwen_train,1834-s0005,coordination,candidate_requires_context_review,1bda61c7f73589c9f50fa03b86e98b38661a1307a09da8aff4d59dcad9c7cdc0
qwen_train,1834-s0006,coordination,candidate_requires_context_review,02e9b20ca1f7a16af5943a533fd0f7fe7e2e45a517059cfd6203a92400bae7c6
qwen_train,1834-s0007,coordination,candidate_requires_context_review,9ce897af8efd8f0d933a3465ee5afc521b24bcff0d13c51beff05d6405c04138
qwen_train,1834-s0007,tool_theory,candidate_requires_context_review,9ce897af8efd8f0d933a3465ee5afc521b24bcff0d13c51beff05d6405c04138
qwen_train,1834-s0008,experience,candidate_requires_context_review,0eeacebe56e796c3d96efe505f9ea149d528b2c6c48cbdcd33c0ebc50afdb45f
qwen_train,1834-s0008,coordination,candidate_requires_context_review,0eeacebe56e796c3d96efe505f9ea149d528b2c6c48cbdcd33c0ebc50afdb45f
qwen_train,1834-s0009,coordination,candidate_requires_context_review,95ffe17774c347e19e659d06e35c06a55b11e6361c66d9ebf5f197c85d362729
qwen_train,1834-s0009,transversal,candidate_requires_context_review,95ffe17774c347e19e659d06e35c06a55b11e6361c66d9ebf5f197c85d362729
qwen_train,1834-s0010,coordination,candidate_requires_context_review,c311a5b260df4ecbff679ad852634e9b7b6f2f6d3e8c3888cab801855570e4df
qwen_train,1834-s0011,experience,candidate_requires_context_review,814ec6f1150f7de78299ca37b5d3386adc4229d0d2c065aae6f6077c8a11bc38
qwen_train,1834-s0011,coordination,candidate_requires_context_review,814ec6f1150f7de78299ca37b5d3386adc4229d0d2c065aae6f6077c8a11bc38
qwen_train,1835-s0001,coordination,candidate_requires_context_review,3dfe843f4eda9490982c0e283ccbadd5cc72f9642515d1a9938e493cbbde074c
qwen_train,1835-s0003,coordination,candidate_requires_context_review,2cb9304c69dd804b253e45c5c92c302af31d9598fe25094a56c240d77e72d7e3
qwen_train,1835-s0004,coordination,candidate_requires_context_review,1405ea4b6f42ea3b14d26d3b3dddf531a86cba6215e8e10c03f42c0766d5c0a4
qwen_train,1835-s0004,tool_theory,candidate_requires_context_review,1405ea4b6f42ea3b14d26d3b3dddf531a86cba6215e8e10c03f42c0766d5c0a4
qwen_train,1835-s0007,experience,candidate_requires_context_review,9384a99d0d78b346f35c615428cbb8aa9ba0534f39a1395285500ce6c5acb2c8
qwen_train,1835-s0007,coordination,candidate_requires_context_review,9384a99d0d78b346f35c615428cbb8aa9ba0534f39a1395285500ce6c5acb2c8
qwen_train,1836-s0000,experience,candidate_requires_context_review,2e30978fcf1c05c2cbf444948a8a639d3beca7e0254fb9adeaaaf9225ec29c42
qwen_train,1836-s0000,coordination,candidate_requires_context_review,2e30978fcf1c05c2cbf444948a8a639d3beca7e0254fb9adeaaaf9225ec29c42
qwen_train,1836-s0001,coordination,candidate_requires_context_review,348908749f1ba9d6bca00dc23afb8cee48b60df04d5358e086329657e68857aa
